,index,text,label,mandate,page_no
9241,1928,"be such that, if all possible obligations arising under them had immediately to be met in full, there would be no breach of any limit in the COLL Sourcebook.",0.0,L&G 1 Prospectus.pdf,67
9242,1929,25,0.0,L&G 1 Prospectus.pdf,67
9243,1930,Guarantees and indemnities,0.0,L&G 1 Prospectus.pdf,67
9244,1931,25.1,0.0,L&G 1 Prospectus.pdf,67
9245,1932,The Trustee for the account of a Fund must not provide any guarantee or indemnity in respect of the obligation of any person.,0.0,L&G 1 Prospectus.pdf,67
9246,1933,25.2,0.0,L&G 1 Prospectus.pdf,67
9247,1934,None of the Scheme Property of a Fund may be used to discharge any obligation arising under a guarantee or indemnity with respect to the obligation of any person.,1,L&G 1 Prospectus.pdf,67
9248,1935,25.3,0.0,L&G 1 Prospectus.pdf,67
9249,1936,Paragraphs 25.1 and 25.2 do not apply in respect of a Fund to any indemnity or guarantee given for margin requirements where the derivatives or forward transactions are being used in accordance with the COLL Sourcebook and an indemnity given to a person winding up a body corporate or other scheme in circumstances where those assets are becoming part of the Scheme Property of a Fund by way of a utilisation.,0.0,L&G 1 Prospectus.pdf,67
9250,1937,26,0.0,L&G 1 Prospectus.pdf,67
9251,1938,Stock lending,0.0,L&G 1 Prospectus.pdf,67
9252,1939,26.1,0.0,L&G 1 Prospectus.pdf,67
9253,1940,None of the Funds are permitted to engage in stocklending.,1,L&G 1 Prospectus.pdf,67
9254,1941,26.2,0.0,L&G 1 Prospectus.pdf,67
9255,1942,"The Manager may request the Trustee to enter into stocklending transactions or a repo contract in respect of a Fund. However, the purpose of the stocklending transaction must be for the generation of capital or income for the Fund with no, or an acceptably low degree of risk.",1,L&G 1 Prospectus.pdf,67
9256,1943,26.3,0.0,L&G 1 Prospectus.pdf,67
9257,1944,None of the Funds currently intend to enter into repo contracts or stock lending transactions.,0.0,L&G 1 Prospectus.pdf,67
9258,1945,26.4,0.0,L&G 1 Prospectus.pdf,67
9259,1946,"Any stocklending arrangements or repo entered into must be of the kind described in section 263 B of the Taxation of Chargeable Gains Act 1992 (without extension by section 263 C), but only if:",1,L&G 1 Prospectus.pdf,67
9260,1947,26.4.1,0.0,L&G 1 Prospectus.pdf,67
9261,1948,all the terms of the agreement under which securities are to be reacquired by the Trustee for the account of the Fund are in a form which is acceptable to the Trustee and are in accordance with good market practice;,1,L&G 1 Prospectus.pdf,67
9262,1949,26.4.2,0.0,L&G 1 Prospectus.pdf,67
9263,1950,the counterparty is:,0.0,L&G 1 Prospectus.pdf,67
9264,1951,26.4.3,0.0,L&G 1 Prospectus.pdf,67
9265,1952,26.4.2.1,0.0,L&G 1 Prospectus.pdf,67
9266,1953,an authorised person; or,1,L&G 1 Prospectus.pdf,67
9267,1954,26.4.2.2,0.0,L&G 1 Prospectus.pdf,67
9268,1955,a person authorised by a Home State regulator; or,1,L&G 1 Prospectus.pdf,67
9269,1956,26.4.2.3,0.0,L&G 1 Prospectus.pdf,67
9270,1957,a person registered as a broker-dealer with the Securities and Exchange Commission of the United States of America; or,1,L&G 1 Prospectus.pdf,67
9271,1958,26.4.2.4,0.0,L&G 1 Prospectus.pdf,67
9272,1959,"a bank, or a branch of a bank, supervised and authorised to deal in investments as principal, with respect to OTC derivatives by at least one of the following federal banking supervisory authorities of the United States of America: the Office of the Comptroller of the Currency; the Federal Deposit Insurance Corporation; the Board of Governors of the Federal Reserve System; and the Office of Thrift Supervision; and",1,L&G 1 Prospectus.pdf,67
9273,1960,collateral is obtained to secure the obligation of the counterparty under the terms referred to in paragraph 26.4.1 and the collateral is:,1,L&G 1 Prospectus.pdf,67
9274,1961,26.4.3.1,0.0,L&G 1 Prospectus.pdf,67
9275,1962,acceptable to the Trustee;,1,L&G 1 Prospectus.pdf,67
9276,1963,26.4.3.2,0.0,L&G 1 Prospectus.pdf,67
9277,1964,adequate ; and,0.0,L&G 1 Prospectus.pdf,67
9278,1965,26.4.3.3,0.0,L&G 1 Prospectus.pdf,67
9279,1966,sufficiently immediate.,0.0,L&G 1 Prospectus.pdf,67
9280,1967,63,0.0,L&G 1 Prospectus.pdf,67
9281,1968,26.5,0.0,L&G 1 Prospectus.pdf,68
9282,1969,The counterparty for the purpose of paragraph 26.4.2 is the person who is obliged under the agreement referred to in paragraph 26.4.1 to transfer to the Trustee the securities transferred by the Trustee under the stock lending arrangement or securities of the same kind.,1,L&G 1 Prospectus.pdf,68
9283,1970,26.6,0.0,L&G 1 Prospectus.pdf,68
9284,1971,Paragraph 26.4.3 does not apply to a stock lending transaction made through Euroclear Bank SA/NV's Securities Lending and Borrowing Programme.,1,L&G 1 Prospectus.pdf,68
9285,1972,64,0.0,L&G 1 Prospectus.pdf,68
9286,1973,APPENDIX C .,0.0,L&G 1 Prospectus.pdf,69
9287,1974,Eligible Securities Markets and Derivative Markets,1,L&G 1 Prospectus.pdf,69
9288,1975,"Subject to its investment objective and policy, all of the Funds may deal through securities and derivatives markets established in the UK or an EEA State on which transferable securities admitted to official listing in the UK or an EEA State are dealt in or traded, save for Legal & General Sterling Income Fund which will not deal through such markets in Iceland and Malta. The UK or EEA markets are not specifically listed below.",1,L&G 1 Prospectus.pdf,69
9289,1976,Each Fund may also deal through the securities markets and derivatives markets indicated below.,1,L&G 1 Prospectus.pdf,69
9290,1977,Legal & General Dynamic Bond Fund,0.0,L&G 1 Prospectus.pdf,69
9291,1978,Australian Securities Exchange (ASX),0.0,L&G 1 Prospectus.pdf,69
9292,1980,Bursa Malaysia Stock Exchange,0.0,L&G 1 Prospectus.pdf,69
9293,1981,Legal & General Fixed Interest Trust,0.0,L&G 1 Prospectus.pdf,69
9294,1982,Legal & General High Income Trust,0.0,L&G 1 Prospectus.pdf,69
9295,1983,Legal & General Managed Monthly Income Trust,0.0,L&G 1 Prospectus.pdf,69
9296,1984,Legal & General Sterling Income Fund,0.0,L&G 1 Prospectus.pdf,69
9297,1991,Chicago Board of Options Exchange,0.0,L&G 1 Prospectus.pdf,69
9298,1992,Chicago Board of Trade,0.0,L&G 1 Prospectus.pdf,69
9299,1993,,0.0,L&G 1 Prospectus.pdf,69
9300,1994,Chicago Mercantile Exchange,0.0,L&G 1 Prospectus.pdf,69
9301,1995,,0.0,L&G 1 Prospectus.pdf,69
9302,1996,,0.0,L&G 1 Prospectus.pdf,69
9303,1997,,0.0,L&G 1 Prospectus.pdf,69
9304,1998,Chicago Exchange,0.0,L&G 1 Prospectus.pdf,69
9305,1999,,0.0,L&G 1 Prospectus.pdf,69
9306,2000,,0.0,L&G 1 Prospectus.pdf,69
9307,2001,,0.0,L&G 1 Prospectus.pdf,69
9308,2002,EUREX,0.0,L&G 1 Prospectus.pdf,69
9309,2003,,0.0,L&G 1 Prospectus.pdf,69
9310,2004,,0.0,L&G 1 Prospectus.pdf,69
9311,2005,,0.0,L&G 1 Prospectus.pdf,69
9312,2006,Hong Kong Exchanges & Clearing Co Ltd,0.0,L&G 1 Prospectus.pdf,69
9313,2007,,0.0,L&G 1 Prospectus.pdf,69
9314,2008,,0.0,L&G 1 Prospectus.pdf,69
9315,2009,,0.0,L&G 1 Prospectus.pdf,69
9316,2010,,0.0,L&G 1 Prospectus.pdf,69
9317,2011,International Capital Market Association,0.0,L&G 1 Prospectus.pdf,69
9318,2012,,0.0,L&G 1 Prospectus.pdf,69
9319,2013,,0.0,L&G 1 Prospectus.pdf,69
9320,2014,,0.0,L&G 1 Prospectus.pdf,69
9321,2015,,0.0,L&G 1 Prospectus.pdf,69
9322,2016,Stock,0.0,L&G 1 Prospectus.pdf,69
9323,2017,,0.0,L&G 1 Prospectus.pdf,69
9324,2018,,0.0,L&G 1 Prospectus.pdf,69
9325,2019,JSE Securities Exchange,0.0,L&G 1 Prospectus.pdf,69
9326,2020,,0.0,L&G 1 Prospectus.pdf,69
9327,2021,,0.0,L&G 1 Prospectus.pdf,69
9328,2022,Korea Exchange,0.0,L&G 1 Prospectus.pdf,69
9329,2023,,0.0,L&G 1 Prospectus.pdf,69
9330,2024,,0.0,L&G 1 Prospectus.pdf,69
9331,2025,,0.0,L&G 1 Prospectus.pdf,69
9332,2026,Indonesian Exchange,0.0,L&G 1 Prospectus.pdf,69
9333,2027,Stock,0.0,L&G 1 Prospectus.pdf,69
9334,2032,Mexican Derivatives Exchange,0.0,L&G 1 Prospectus.pdf,69
9335,2033,Stock,0.0,L&G 1 Prospectus.pdf,69
9336,2036,Montreal Exchange,0.0,L&G 1 Prospectus.pdf,69
9337,2039,NASDAQ,0.0,L&G 1 Prospectus.pdf,69
9338,2042,Mexican Exchange,0.0,L&G 1 Prospectus.pdf,69
9339,2045,65,0.0,L&G 1 Prospectus.pdf,69
9340,2050,Legal & General Dynamic Bond Fund,0.0,L&G 1 Prospectus.pdf,70
9341,2051,Legal & General High Income Trust,0.0,L&G 1 Prospectus.pdf,70
9342,2052,Legal & General Managed Monthly Income Trust,0.0,L&G 1 Prospectus.pdf,70
9343,2054,NASDAQ OMX,0.0,L&G 1 Prospectus.pdf,70
9344,2055,National Stock Exchange of India,0.0,L&G 1 Prospectus.pdf,70
9345,2056,National Exchange,0.0,L&G 1 Prospectus.pdf,70
9346,2057,Legal & General Fixed Interest Trust,0.0,L&G 1 Prospectus.pdf,70
9347,2062,Stock,0.0,L&G 1 Prospectus.pdf,70
9348,2065,New York Futures Exchange,0.0,L&G 1 Prospectus.pdf,70
9349,2066,New York Exchange,0.0,L&G 1 Prospectus.pdf,70
9350,2067,Stock,0.0,L&G 1 Prospectus.pdf,70
9351,2068,New Mercantile Exchange,0.0,L&G 1 Prospectus.pdf,70
9352,2069,York,0.0,L&G 1 Prospectus.pdf,70
9353,2076,OTC Bulletin Board,0.0,L&G 1 Prospectus.pdf,70
9354,2078,Philippine Exchange,0.0,L&G 1 Prospectus.pdf,70
9355,2080,Stock,0.0,L&G 1 Prospectus.pdf,70
9356,2082,Stock Exchange of Thailand,0.0,L&G 1 Prospectus.pdf,70
9357,2086,Osaka Securities Exchange,0.0,L&G 1 Prospectus.pdf,70
9358,2087,Singapore Exchange,0.0,L&G 1 Prospectus.pdf,70
9359,2090,New Zealand Stock Exchange,0.0,L&G 1 Prospectus.pdf,70
9360,2091,NYSE Euronext,0.0,L&G 1 Prospectus.pdf,70
9361,2108,SIX Exchange,0.0,L&G 1 Prospectus.pdf,70
9362,2109,Swiss,0.0,L&G 1 Prospectus.pdf,70
9363,2110,Taiwan Exchange,0.0,L&G 1 Prospectus.pdf,70
9364,2111,Stock,0.0,L&G 1 Prospectus.pdf,70
9365,2113,Tel Aviv Exchange,0.0,L&G 1 Prospectus.pdf,70
9366,2114,Stock,0.0,L&G 1 Prospectus.pdf,70
9367,2116,TMX (Toronto),0.0,L&G 1 Prospectus.pdf,70
9368,2117,Group,0.0,L&G 1 Prospectus.pdf,70
9369,2120,Stock,0.0,L&G 1 Prospectus.pdf,70
9370,2121,TSX (Toronto),0.0,L&G 1 Prospectus.pdf,70
9371,2122,Venture,0.0,L&G 1 Prospectus.pdf,70
9372,2126,Tokyo International Financial Futures Exchange,0.0,L&G 1 Prospectus.pdf,70
9373,2127,Tokyo Exchange,0.0,L&G 1 Prospectus.pdf,70
9374,2128,Legal & General Sterling Income Fund,0.0,L&G 1 Prospectus.pdf,70
9375,2134,66,0.0,L&G 1 Prospectus.pdf,70
9376,2135,APPENDIX D .,0.0,L&G 1 Prospectus.pdf,71
9377,2136,Valuation,0.0,L&G 1 Prospectus.pdf,71
9378,2137,Part A Dual Priced Funds,0.0,L&G 1 Prospectus.pdf,71
9379,2138,The value of the property of a Fund shall be the value of its assets less the value of its liabilities determined in accordance with the following provisions.,0.0,L&G 1 Prospectus.pdf,71
9380,2139,1,0.0,L&G 1 Prospectus.pdf,71
9381,2140,"All the property of a Fund (including receivables) is to be included, subject to the following provisions.",0.0,L&G 1 Prospectus.pdf,71
9382,2141,2,0.0,L&G 1 Prospectus.pdf,71
9383,2142,"The valuation of the property of a Fund shall consist of two parts, one on an issue basis and one on a cancellation basis calculated in accordance with the following provisions.",0.0,L&G 1 Prospectus.pdf,71
9384,2143,2.1,0.0,L&G 1 Prospectus.pdf,71
9385,2144,The valuation of property for that part of the valuation which is on an issue basis is as follows:,0.0,L&G 1 Prospectus.pdf,71
9386,2145,2.1.1,0.0,L&G 1 Prospectus.pdf,71
9387,2146,Property which is not cash (or other assets dealt with below) shall be valued as follows and the prices used shall (subject as follows) be the most recent prices which it is practicable to obtain:,0.0,L&G 1 Prospectus.pdf,71
9388,2147,2.1.1.1,0.0,L&G 1 Prospectus.pdf,71
9389,2148,units or shares in a collective investment scheme:,0.0,L&G 1 Prospectus.pdf,71
9390,2149,(i),0.0,L&G 1 Prospectus.pdf,71
9391,2150,"if a single price for buying and selling units or shares is quoted, at that price (plus any dealing costs, which means any fiscal charges, commission or other charges (including any preliminary charge) payable in the event of a Fund carrying out the transaction in question, assuming that the commission and charges (other than fiscal charges) which would be payable by a Fund are the least that could reasonably be expected to be paid in order to carry out the transaction and including any SDRT provision which would be added in the event of a purchase by a Fund of the units in question (except that, where the Manager, or an Associate of the Manager, is also the manager or authorised corporate director of the collective investment scheme whose units are held by a Fund, dealing costs must not include a preliminary charge which would be payable in the event of a purchase by a Fund of those units); or",0.0,L&G 1 Prospectus.pdf,71
9392,2151,(ii),0.0,L&G 1 Prospectus.pdf,71
9393,2152,"if separate buying and selling prices are quoted, the most recent maximum sale price, less any expected discount (plus any dealing costs, which means any fiscal charges, commission or other charges (but excluding any preliminary charge on sale of units in a collective investment scheme) payable in the event of a Fund carrying out the transaction in question, assuming that the commission and charges (other than fiscal charges) which would be payable by a Fund are the least that could reasonably be expected to be paid in order to carry out the transaction); but where the Manager, or an Associate of the Manager, is also the manager or authorised corporate director of the collective investment scheme whose units are held by a Fund, the issue price shall be taken instead of the maximum sale price; or",0.0,L&G 1 Prospectus.pdf,71
